"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","GFCF","TOT","QGRWTH","Q","1985-Q3",3.822651504,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1985-Q4",-1.253459258,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1986-Q1",-0.55790075,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1986-Q2",1.314192185,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1986-Q3",1.90455742,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1986-Q4",0.351698543,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1987-Q1",0.173270726,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1987-Q2",3.090643947,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1987-Q3",-0.025449235,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1987-Q4",1.251275747,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1988-Q1",4.126870993,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1988-Q2",0.366422596,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1988-Q3",0.695468685,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1988-Q4",1.134910651,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1989-Q1",1.258005624,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1989-Q2",0.889240472,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1989-Q3",0.707417572,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1989-Q4",1.187146962,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1990-Q1",1.430845305,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1990-Q2",1.252362289,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1990-Q3",1.431034838,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1990-Q4",1.863788313,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1991-Q1",2.430342659,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1991-Q2",2.493565779,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1991-Q3",1.532418266,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1991-Q4",0.499080386,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1992-Q1",-0.277705764,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1992-Q2",-0.68210941,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1992-Q3",-0.591397737,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1992-Q4",-0.692543941,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1993-Q1",-0.406666984,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1993-Q2",0.775327706,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1993-Q3",1.330721098,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1993-Q4",1.208910504,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1994-Q1",1.079221037,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1994-Q2",0.596845396,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1994-Q3",0.354894709,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1994-Q4",0.272447908,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1995-Q1",0.006418668,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1995-Q2",0.194140461,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1995-Q3",0.641075553,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1995-Q4",0.966306889,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1996-Q1",1.20780166,
"AUT","GFCF","TOT","QGRWTH","Q","1996-Q2",1.253547418,
"AUT","GFCF","TOT","QGRWTH","Q","1996-Q3",1.600749497,
"AUT","GFCF","TOT","QGRWTH","Q","1996-Q4",-0.71577539,
"AUT","GFCF","TOT","QGRWTH","Q","1997-Q1",0.059774814,
"AUT","GFCF","TOT","QGRWTH","Q","1997-Q2",-0.337658595,
"AUT","GFCF","TOT","QGRWTH","Q","1997-Q3",0.370494629,
"AUT","GFCF","TOT","QGRWTH","Q","1997-Q4",1.190144002,
"AUT","GFCF","TOT","QGRWTH","Q","1998-Q1",2.262510501,
"AUT","GFCF","TOT","QGRWTH","Q","1998-Q2",0.722583505,
"AUT","GFCF","TOT","QGRWTH","Q","1998-Q3",-0.852816097,
"AUT","GFCF","TOT","QGRWTH","Q","1998-Q4",0.160213202,
"AUT","GFCF","TOT","QGRWTH","Q","1999-Q1",-1.413313133,
"AUT","GFCF","TOT","QGRWTH","Q","1999-Q2",1.831224385,
"AUT","GFCF","TOT","QGRWTH","Q","1999-Q3",2.384755563,
"AUT","GFCF","TOT","QGRWTH","Q","1999-Q4",0.304728877,
"AUT","GFCF","TOT","QGRWTH","Q","2000-Q1",1.490845647,
"AUT","GFCF","TOT","QGRWTH","Q","2000-Q2",2.037937471,
"AUT","GFCF","TOT","QGRWTH","Q","2000-Q3",0.438505431,
"AUT","GFCF","TOT","QGRWTH","Q","2000-Q4",2.205803899,
"AUT","GFCF","TOT","QGRWTH","Q","2001-Q1",-0.9810204,
"AUT","GFCF","TOT","QGRWTH","Q","2001-Q2",-1.723724743,
"AUT","GFCF","TOT","QGRWTH","Q","2001-Q3",-1.544888794,
"AUT","GFCF","TOT","QGRWTH","Q","2001-Q4",-0.159296106,
"AUT","GFCF","TOT","QGRWTH","Q","2002-Q1",0.126524006,
"AUT","GFCF","TOT","QGRWTH","Q","2002-Q2",-1.369538836,
"AUT","GFCF","TOT","QGRWTH","Q","2002-Q3",-1.093823379,
"AUT","GFCF","TOT","QGRWTH","Q","2002-Q4",-1.338858703,
"AUT","GFCF","TOT","QGRWTH","Q","2003-Q1",5.061740681,
"AUT","GFCF","TOT","QGRWTH","Q","2003-Q2",0.191740447,
"AUT","GFCF","TOT","QGRWTH","Q","2003-Q3",0.256758671,
"AUT","GFCF","TOT","QGRWTH","Q","2003-Q4",1.244230133,
"AUT","GFCF","TOT","QGRWTH","Q","2004-Q1",-0.936080998,
"AUT","GFCF","TOT","QGRWTH","Q","2004-Q2",0.234624468,
"AUT","GFCF","TOT","QGRWTH","Q","2004-Q3",1.261608363,
"AUT","GFCF","TOT","QGRWTH","Q","2004-Q4",0.364071912,
"AUT","GFCF","TOT","QGRWTH","Q","2005-Q1",-2.194008855,
"AUT","GFCF","TOT","QGRWTH","Q","2005-Q2",2.434787321,
"AUT","GFCF","TOT","QGRWTH","Q","2005-Q3",-0.587371485,
"AUT","GFCF","TOT","QGRWTH","Q","2005-Q4",0.389208132,
"AUT","GFCF","TOT","QGRWTH","Q","2006-Q1",0.728760714,
"AUT","GFCF","TOT","QGRWTH","Q","2006-Q2",-1.383424871,
"AUT","GFCF","TOT","QGRWTH","Q","2006-Q3",1.832242908,
"AUT","GFCF","TOT","QGRWTH","Q","2006-Q4",0.583158319,
"AUT","GFCF","TOT","QGRWTH","Q","2007-Q1",3.562402427,
"AUT","GFCF","TOT","QGRWTH","Q","2007-Q2",0.046587093,
"AUT","GFCF","TOT","QGRWTH","Q","2007-Q3",-0.115011089,
"AUT","GFCF","TOT","QGRWTH","Q","2007-Q4",0.163393071,
"AUT","GFCF","TOT","QGRWTH","Q","2008-Q1",3.119787307,
"AUT","GFCF","TOT","QGRWTH","Q","2008-Q2",2.362288376,
"AUT","GFCF","TOT","QGRWTH","Q","2008-Q3",-4.945874216,
"AUT","GFCF","TOT","QGRWTH","Q","2008-Q4",-0.119834997,
"AUT","GFCF","TOT","QGRWTH","Q","2009-Q1",-1.998237118,
"AUT","GFCF","TOT","QGRWTH","Q","2009-Q2",-1.398836081,
"AUT","GFCF","TOT","QGRWTH","Q","2009-Q3",-1.59583865,
"AUT","GFCF","TOT","QGRWTH","Q","2009-Q4",-2.325617737,
"AUT","GFCF","TOT","QGRWTH","Q","2010-Q1",-0.792643725,
"AUT","GFCF","TOT","QGRWTH","Q","2010-Q2",-0.194579375,
"AUT","GFCF","TOT","QGRWTH","Q","2010-Q3",1.638417555,
"AUT","GFCF","TOT","QGRWTH","Q","2010-Q4",1.418208454,
"AUT","GFCF","TOT","QGRWTH","Q","2011-Q1",2.312267976,
"AUT","GFCF","TOT","QGRWTH","Q","2011-Q2",1.802999162,
"AUT","GFCF","TOT","QGRWTH","Q","2011-Q3",0.946523974,
"AUT","GFCF","TOT","QGRWTH","Q","2011-Q4",0.98641653,
"AUT","GFCF","TOT","QGRWTH","Q","2012-Q1",-0.946481885,
"AUT","GFCF","TOT","QGRWTH","Q","2012-Q2",-1.448122922,
"AUT","GFCF","TOT","QGRWTH","Q","2012-Q3",2.65439609,
"AUT","GFCF","TOT","QGRWTH","Q","2012-Q4",0.536976716,
"AUT","GFCF","TOT","QGRWTH","Q","2013-Q1",-0.236686851,
"AUT","GFCF","TOT","QGRWTH","Q","2013-Q2",0.479827696,
"AUT","GFCF","TOT","QGRWTH","Q","2013-Q3",0.901572196,
"AUT","GFCF","TOT","QGRWTH","Q","2013-Q4",-0.732084264,
"AUT","GFCF","TOT","QGRWTH","Q","2014-Q1",-0.428212427,
"AUT","GFCF","TOT","QGRWTH","Q","2014-Q2",1.077953843,
"AUT","GFCF","TOT","QGRWTH","Q","2014-Q3",-1.653492225,
"AUT","GFCF","TOT","QGRWTH","Q","2014-Q4",0.940760159,
"AUT","GFCF","TOT","QGRWTH","Q","2015-Q1",-0.006831759,
"AUT","GFCF","TOT","QGRWTH","Q","2015-Q2",2.255502894,
"AUT","GFCF","TOT","QGRWTH","Q","2015-Q3",0.134615459,
"AUT","GFCF","TOT","QGRWTH","Q","2015-Q4",1.618188111,
"AUT","GFCF","TOT","QGRWTH","Q","2016-Q1",1.61681002,
"AUT","GFCF","TOT","QGRWTH","Q","2016-Q2",0.793948814,
"AUT","GFCF","TOT","QGRWTH","Q","2016-Q3",0.547464077,
"AUT","GFCF","TOT","QGRWTH","Q","2016-Q4",-0.335029581,
"AUT","GFCF","TOT","QGRWTH","Q","2017-Q1",2.335810895,
"AUT","GFCF","TOT","QGRWTH","Q","2017-Q2",1.04670767,
"AUT","GFCF","TOT","QGRWTH","Q","2017-Q3",1.552171382,
"AUT","GFCF","TOT","QGRWTH","Q","2017-Q4",-0.661021358,
"AUT","GFCF","TOT","QGRWTH","Q","2018-Q1",-1.102955629,
"AUT","GFCF","TOT","QGRWTH","Q","2018-Q2",5.171097802,
"AUT","GFCF","TOT","QGRWTH","Q","2018-Q3",-0.292404129,
"AUT","GFCF","TOT","QGRWTH","Q","2018-Q4",4.232913662,
"AUT","GFCF","TOT","QGRWTH","Q","2019-Q1",1.35574985,
"AUT","GFCF","TOT","QGRWTH","Q","2019-Q2",-0.515848445,
"AUT","GFCF","TOT","QGRWTH","Q","2019-Q3",0.156716391,
"AUT","GFCF","TOT","QGRWTH","Q","2019-Q4",-2.06477845,
"AUT","GFCF","TOT","QGRWTH","Q","2020-Q1",-2.126186759,
"AUT","GFCF","TOT","QGRWTH","Q","2020-Q2",-9.184127153,
"AUT","GFCF","TOT","QGRWTH","Q","2020-Q3",11.171776077,
"AUT","GFCF","TOT","QGRWTH","Q","2020-Q4",1.039094385,
"AUT","GFCF","TOT","QGRWTH","Q","2021-Q1",3.257724988,
"AUT","GFCF","TOT","QGRWTH","Q","2021-Q2",1.367698985,
"AUT","GFCF","TOT","QGRWTH","Q","2021-Q3",-3.297643241,
"AUT","GFCF","TOT","QGRWTH","Q","2021-Q4",-1.026049711,
"AUT","GFCF","TOT","QGRWTH","Q","2022-Q1",2.776620234,
"AUT","GFCF","TOT","QGRWTH","Q","2022-Q2",-1.352566483,
"AUT","GFCF","TOT","QGRWTH","Q","2022-Q3",0.521880879,
"AUT","GFCF","TOT","QGRWTH","Q","2022-Q4",1.902280678,
"AUT","GFCF","TOT","QGRWTH","Q","2023-Q1",-2.078855092,
"AUT","GFCF","TOT","QGRWTH","Q","2023-Q2",-1.481650452,
"AUT","GFCF","TOT","QGRWTH","Q","2023-Q3",-1.570790857,
"BEL","GFCF","TOT","QGRWTH","Q","1960-Q2",3.419042797,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1960-Q3",3.32417382,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1960-Q4",3.234808062,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1961-Q1",3.106743478,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1961-Q2",2.989482694,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1961-Q3",2.324333336,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1961-Q4",1.65091081,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1962-Q1",1.588706023,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1962-Q2",1.572477878,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1962-Q3",0.295627593,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1962-Q4",-1.046859051,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1963-Q1",-1.036491932,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1963-Q2",-1.051934122,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1963-Q3",1.949706625,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1963-Q4",5.070891691,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1964-Q1",4.800738347,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1964-Q2",4.555761025,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1964-Q3",2.365623309,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1964-Q4",0.278561993,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1965-Q1",0.272241013,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1965-Q2",0.27228451,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1965-Q3",1.172227894,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1965-Q4",2.106479123,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1966-Q1",2.045617379,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1966-Q2",1.988934605,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1966-Q3",1.392454724,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1966-Q4",0.774639337,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1967-Q1",0.747457612,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1967-Q2",0.750389855,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1967-Q3",0.008939236,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1967-Q4",-0.780504075,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1968-Q1",-0.781894322,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1968-Q2",-0.784430569,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1968-Q3",0.298468017,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1968-Q4",1.431491567,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1969-Q1",1.414064413,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1969-Q2",1.369047399,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1969-Q3",2.090860337,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1969-Q4",2.813172622,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1970-Q1",2.698121045,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1970-Q2",2.621054238,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1970-Q3",0.727490549,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1970-Q4",-1.227790047,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1971-Q1",-1.241957079,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1971-Q2",-1.238672558,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1971-Q3",-0.14412846,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1971-Q4",1.049216726,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1972-Q1",1.04349506,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1972-Q2",1.01672951,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1972-Q3",1.394419155,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1972-Q4",1.774453476,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1973-Q1",1.736367567,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1973-Q2",1.68586001,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1973-Q3",1.97497373,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1973-Q4",2.258167869,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1974-Q1",2.173445545,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1974-Q2",2.126162269,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1974-Q3",0.480018482,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1974-Q4",-1.235605321,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1975-Q1",-1.244867368,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1975-Q2",-1.246627082,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1975-Q3",0.14067897,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1975-Q4",1.6427189,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1976-Q1",1.611254878,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1976-Q2",1.573625873,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1976-Q3",0.565875224,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1976-Q4",-0.458619923,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1977-Q1",-0.456200423,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1977-Q2",-0.455416299,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1977-Q3",0.389540335,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1977-Q4",1.290806507,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1978-Q1",1.258283054,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1978-Q2",1.238225533,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1978-Q3",-0.155012451,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1978-Q4",-1.635041419,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1979-Q1",-1.641026361,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1979-Q2",-1.662787686,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1979-Q3",0.706098772,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1979-Q4",3.250312612,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1980-Q1",5.343262916,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1980-Q2",0.41663467,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1980-Q3",-1.928363516,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1980-Q4",-5.551688424,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1981-Q1",-4.086397571,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1981-Q2",-5.970195695,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1981-Q3",-3.904092971,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1981-Q4",-0.945723567,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1982-Q1",0.527364065,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1982-Q2",0.420039606,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1982-Q3",-0.637413679,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1982-Q4",-0.332971705,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1983-Q1",-2.575020896,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1983-Q2",-3.497848214,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1983-Q3",0.558041277,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1983-Q4",-1.608068492,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1984-Q1",6.107219447,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1984-Q2",-4.661454108,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1984-Q3",0.956152531,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1984-Q4",2.108705236,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1985-Q1",-0.007971921,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1985-Q2",5.907845033,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1985-Q3",-1.345255995,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1985-Q4",2.601342547,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1986-Q1",-0.388870215,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1986-Q2",-0.199583078,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1986-Q3",1.981136466,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1986-Q4",-0.538731122,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1987-Q1",0.365644832,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1987-Q2",2.355107885,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1987-Q3",2.828376234,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1987-Q4",4.28498567,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1988-Q1",1.63146232,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1988-Q2",4.749622646,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1988-Q3",4.712917437,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1988-Q4",7.102839551,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1989-Q1",-1.023184758,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1989-Q2",3.333691628,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1989-Q3",2.197513458,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1989-Q4",2.501841201,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1990-Q1",2.976393191,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1990-Q2",1.530972906,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1990-Q3",0.977780868,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1990-Q4",-2.156551151,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1991-Q1",-1.620665724,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1991-Q2",-3.025636416,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1991-Q3",0.69217944,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1991-Q4",1.53858621,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1992-Q1",0.691280338,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1992-Q2",1.535661092,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1992-Q3",-1.952158173,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1992-Q4",-3.731761297,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1993-Q1",2.949211141,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1993-Q2",-1.72087476,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1993-Q3",0.299904714,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1993-Q4",0.149548196,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1994-Q1",0.014652517,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1994-Q2",-0.501490442,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1994-Q3",0.95934312,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1994-Q4",0.116453303,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1995-Q1",1.302669547,
"BEL","GFCF","TOT","QGRWTH","Q","1995-Q2",1.670371119,
"BEL","GFCF","TOT","QGRWTH","Q","1995-Q3",1.126200729,
"BEL","GFCF","TOT","QGRWTH","Q","1995-Q4",-0.045856535,
"BEL","GFCF","TOT","QGRWTH","Q","1996-Q1",-1.677808363,
"BEL","GFCF","TOT","QGRWTH","Q","1996-Q2",0.166644447,
"BEL","GFCF","TOT","QGRWTH","Q","1996-Q3",1.284354828,
"BEL","GFCF","TOT","QGRWTH","Q","1996-Q4",2.168199737,
"BEL","GFCF","TOT","QGRWTH","Q","1997-Q1",2.077170418,
"BEL","GFCF","TOT","QGRWTH","Q","1997-Q2",2.412902413,
"BEL","GFCF","TOT","QGRWTH","Q","1997-Q3",-0.406003937,
"BEL","GFCF","TOT","QGRWTH","Q","1997-Q4",2.242124768,
"BEL","GFCF","TOT","QGRWTH","Q","1998-Q1",-1.365311424,
"BEL","GFCF","TOT","QGRWTH","Q","1998-Q2",0.208244013,
"BEL","GFCF","TOT","QGRWTH","Q","1998-Q3",1.998655339,
"BEL","GFCF","TOT","QGRWTH","Q","1998-Q4",1.617929051,
"BEL","GFCF","TOT","QGRWTH","Q","1999-Q1",0.412784526,
"BEL","GFCF","TOT","QGRWTH","Q","1999-Q2",1.61498708,
"BEL","GFCF","TOT","QGRWTH","Q","1999-Q3",0.618389875,
"BEL","GFCF","TOT","QGRWTH","Q","1999-Q4",-0.58587019,
"BEL","GFCF","TOT","QGRWTH","Q","2000-Q1",3.102611509,
"BEL","GFCF","TOT","QGRWTH","Q","2000-Q2",1.003082096,
"BEL","GFCF","TOT","QGRWTH","Q","2000-Q3",1.237239237,
"BEL","GFCF","TOT","QGRWTH","Q","2000-Q4",0.646681646,
"BEL","GFCF","TOT","QGRWTH","Q","2001-Q1",1.687993466,
"BEL","GFCF","TOT","QGRWTH","Q","2001-Q2",-1.210174029,
"BEL","GFCF","TOT","QGRWTH","Q","2001-Q3",1.116591685,
"BEL","GFCF","TOT","QGRWTH","Q","2001-Q4",-4.14902171,
"BEL","GFCF","TOT","QGRWTH","Q","2002-Q1",-0.016777585,
"BEL","GFCF","TOT","QGRWTH","Q","2002-Q2",-1.387179774,
"BEL","GFCF","TOT","QGRWTH","Q","2002-Q3",-1.452070335,
"BEL","GFCF","TOT","QGRWTH","Q","2002-Q4",2.083573155,
"BEL","GFCF","TOT","QGRWTH","Q","2003-Q1",-0.456698241,
"BEL","GFCF","TOT","QGRWTH","Q","2003-Q2",0.260549419,
"BEL","GFCF","TOT","QGRWTH","Q","2003-Q3",-0.016948195,
"BEL","GFCF","TOT","QGRWTH","Q","2003-Q4",-1.288281162,
"BEL","GFCF","TOT","QGRWTH","Q","2004-Q1",6.473955352,
"BEL","GFCF","TOT","QGRWTH","Q","2004-Q2",3.155744315,
"BEL","GFCF","TOT","QGRWTH","Q","2004-Q3",2.954971857,
"BEL","GFCF","TOT","QGRWTH","Q","2004-Q4",-2.060237914,
"BEL","GFCF","TOT","QGRWTH","Q","2005-Q1",3.700640893,
"BEL","GFCF","TOT","QGRWTH","Q","2005-Q2",3.867623604,
"BEL","GFCF","TOT","QGRWTH","Q","2005-Q3",-2.260076775,
"BEL","GFCF","TOT","QGRWTH","Q","2005-Q4",-1.654474937,
"BEL","GFCF","TOT","QGRWTH","Q","2006-Q1",2.670726837,
"BEL","GFCF","TOT","QGRWTH","Q","2006-Q2",-0.408421257,
"BEL","GFCF","TOT","QGRWTH","Q","2006-Q3",1.816140214,
"BEL","GFCF","TOT","QGRWTH","Q","2006-Q4",0.45073124,
"BEL","GFCF","TOT","QGRWTH","Q","2007-Q1",3.327127787,
"BEL","GFCF","TOT","QGRWTH","Q","2007-Q2",1.579968585,
"BEL","GFCF","TOT","QGRWTH","Q","2007-Q3",2.023831181,
"BEL","GFCF","TOT","QGRWTH","Q","2007-Q4",1.720679356,
"BEL","GFCF","TOT","QGRWTH","Q","2008-Q1",0.6748762,
"BEL","GFCF","TOT","QGRWTH","Q","2008-Q2",0.065294041,
"BEL","GFCF","TOT","QGRWTH","Q","2008-Q3",-2.131546894,
"BEL","GFCF","TOT","QGRWTH","Q","2008-Q4",-1.666814828,
"BEL","GFCF","TOT","QGRWTH","Q","2009-Q1",-3.105365457,
