"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1978-Q4","Q4-1978","PC","Percentage","0","Units",,,1.535149,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1979-Q1","Q1-1979","PC","Percentage","0","Units",,,6.186292,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1979-Q2","Q2-1979","PC","Percentage","0","Units",,,3.27852,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1979-Q3","Q3-1979","PC","Percentage","0","Units",,,3.632015,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1979-Q4","Q4-1979","PC","Percentage","0","Units",,,5.360702,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1980-Q1","Q1-1980","PC","Percentage","0","Units",,,11.212,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1980-Q2","Q2-1980","PC","Percentage","0","Units",,,2.293769,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1980-Q3","Q3-1980","PC","Percentage","0","Units",,,2.270545,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1980-Q4","Q4-1980","PC","Percentage","0","Units",,,-0.7577859,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1981-Q1","Q1-1981","PC","Percentage","0","Units",,,-2.408574,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1981-Q2","Q2-1981","PC","Percentage","0","Units",,,-5.722087,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1981-Q3","Q3-1981","PC","Percentage","0","Units",,,-7.318128,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1981-Q4","Q4-1981","PC","Percentage","0","Units",,,-5.679832,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1982-Q1","Q1-1982","PC","Percentage","0","Units",,,-8.134684,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1982-Q2","Q2-1982","PC","Percentage","0","Units",,,-5.47553,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1982-Q3","Q3-1982","PC","Percentage","0","Units",,,-3.352372,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1982-Q4","Q4-1982","PC","Percentage","0","Units",,,0.6881207,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1983-Q1","Q1-1983","PC","Percentage","0","Units",,,2.256739,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1983-Q2","Q2-1983","PC","Percentage","0","Units",,,0.8621815,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1983-Q3","Q3-1983","PC","Percentage","0","Units",,,-0.247755,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1983-Q4","Q4-1983","PC","Percentage","0","Units",,,-4.105118,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1984-Q1","Q1-1984","PC","Percentage","0","Units",,,-2.489921,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1984-Q2","Q2-1984","PC","Percentage","0","Units",,,-2.245898,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1984-Q3","Q3-1984","PC","Percentage","0","Units",,,-3.761593,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1984-Q4","Q4-1984","PC","Percentage","0","Units",,,-0.1705865,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1985-Q1","Q1-1985","PC","Percentage","0","Units",,,1.901659,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1985-Q2","Q2-1985","PC","Percentage","0","Units",,,3.744036,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1985-Q3","Q3-1985","PC","Percentage","0","Units",,,2.217583,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1985-Q4","Q4-1985","PC","Percentage","0","Units",,,5.848248,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1986-Q1","Q1-1986","PC","Percentage","0","Units",,,2.577758,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1986-Q2","Q2-1986","PC","Percentage","0","Units",,,4.755104,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1986-Q3","Q3-1986","PC","Percentage","0","Units",,,3.387488,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1986-Q4","Q4-1986","PC","Percentage","0","Units",,,3.649177,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1987-Q1","Q1-1987","PC","Percentage","0","Units",,,5.315803,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1987-Q2","Q2-1987","PC","Percentage","0","Units",,,4.33924,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1987-Q3","Q3-1987","PC","Percentage","0","Units",,,5.281102,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1987-Q4","Q4-1987","PC","Percentage","0","Units",,,5.603909,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1988-Q1","Q1-1988","PC","Percentage","0","Units",,,2.756932,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1988-Q2","Q2-1988","PC","Percentage","0","Units",,,0.9105429,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1988-Q3","Q3-1988","PC","Percentage","0","Units",,,4.087517,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1988-Q4","Q4-1988","PC","Percentage","0","Units",,,1.945729,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1989-Q1","Q1-1989","PC","Percentage","0","Units",,,0.873018,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1989-Q2","Q2-1989","PC","Percentage","0","Units",,,0.8405508,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1989-Q3","Q3-1989","PC","Percentage","0","Units",,,1.965232,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1989-Q4","Q4-1989","PC","Percentage","0","Units",,,1.600793,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units",,,1.715663,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units",,,1.768416,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units",,,-0.1695028,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units",,,1.421793,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units",,,0.2202898,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units",,,1.149177,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,-0.2144856,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,2.79197,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,2.916722,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,1.20256,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,1.425802,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,-0.0252965,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,2.18022,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,2.675453,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,1.044244,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,1.593523,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,1.264758,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,0.4022314,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,-0.4823679,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,-0.9903591,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,-1.40513,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,-2.624112,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,-1.412654,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,-0.3488959,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,-1.314412,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,-1.266639,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,-0.8176505,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,-0.6655409,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,-1.33042,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,-1.528099,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,-1.190569,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,-1.076716,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,0.008338287,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,-0.7978651,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,-2.520592,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,-2.586908,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,1.636158,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,-1.013187,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,-0.2435271,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,-1.834104,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,-0.3277372,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,0.3405216,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,-1.23408,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,0.9107958,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,0.2111849,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,1.285415,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,-0.701395,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,0.3290037,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,1.603269,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,0.5792413,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,0.622403,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,0.5472025,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,-0.1707996,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,-1.11722,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,-0.2631082,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,-1.486453,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,-1.307587,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,-2.396281,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,-3.03975,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,-2.963958,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,-2.313051,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,-2.438365,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,-3.301016,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,-3.156518,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,-4.621312,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,-2.70261,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,-3.063793,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,-5.689209,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,-3.877406,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,-4.400359,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,-5.55375,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,-5.867838,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,-5.253057,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,-5.625018,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-5.188626,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-4.12397,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-4.1515,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-1.98671,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-1.180741,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,-2.372273,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-2.78956,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-1.614328,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-1.478045,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,0.1330168,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-1.833616,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-1.427583,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-2.318368,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-2.152165,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-4.059367,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-4.664445,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-4.76157,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-5.229654,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-4.925138,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-6.139623,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-5.656071,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-4.79894,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-4.684568,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-5.718116,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-3.990714,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-5.24278,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-4.062379,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-3.300234,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-4.286344,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-5.788228,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-4.33452,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-2.59834,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-2.682701,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-1.252492,,
"B6BLTT02","Current account balance as % of GDP","ZAF","South Africa","STSA","Indicators in percentage","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-2.519894,,
