"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",23.246280185,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",24.020880989,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015","2015",24.38771368,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015","2015",25.283506542,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015","2015",26.705345189,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015","2015",27.845982902,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015","2015",30.439394489,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015","2015",31.71226957,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015","2015",34.463149707,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015","2015",36.519354514,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015","2015",39.030887746,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015","2015",41.453646505,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015","2015",43.823742702,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015","2015",46.578497225,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015","2015",48.118720114,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015","2015",50.364475053,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015","2015",52.487187848,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015","2015",55.419269603,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015","2015",58.981472135,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015","2015",62.849568302,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015","2015",67.763865637,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015","2015",74.352289418,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015","2015",79.766489255,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015","2015",86.133002318,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015","2015",90.317628209,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015","2015",95.41348651,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015","2015",102.636980284,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015","2015",111.366212262,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015","2015",120.22720445,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015","2015",132.340163887,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015","2015",140.18566997,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015","2015",149.012871528,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015","2015",158.812438287,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015","2015",168.20557575,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015","2015",176.302528386,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015","2015",182.293994502,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015","2015",190.082987938,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015","2015",203.807453477,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015","2015",220.192101064,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015","2015",250.201885397,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015","2015",293.839178786,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015","2015",328.101461316,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015","2015",373.410383381,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015","2015",412.468938184,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015","2015",422.817303124,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015","2015",439.556183305,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015","2015",473.251563604,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015","2015",521.233571687,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015","2015",567.22045966,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015","2015",650.861810987,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015","2015",723.45281948,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015","2015",820.999295801,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015","2015",898.334981289,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015","2015",1051.972423595,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015","2015",1256.506029215,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015","2015",1530.477566578,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015","2015",1831.939105671,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015","2015",2293.397724946,,
"ARG","Argentina","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q3","Q3-2023","IDX","Index","0","Units","2015","2015",2990.315251654,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015","2015",19.684975833,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015","2015",20.141019195,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015","2015",20.602850338,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015","2015",26.106018809,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015","2015",22.791417727,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015","2015",23.471771292,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015","2015",23.810954578,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015","2015",23.480954042,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015","2015",24.987871456,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015","2015",24.835026465,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015","2015",24.504389243,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015","2015",23.694744994,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015","2015",25.946858911,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015","2015",25.906864627,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015","2015",26.261683899,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015","2015",25.00229025,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015","2015",25.481548627,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015","2015",26.202811445,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015","2015",27.384693921,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015","2015",28.945408693,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015","2015",28.442824046,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015","2015",28.6411,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015","2015",29.209496283,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015","2015",32.695904608,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015","2015",32.525356116,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015","2015",33.41871213,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015","2015",32.070709987,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015","2015",34.847651624,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015","2015",35.047360661,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015","2015",36.652839923,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015","2015",37.594194655,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015","2015",36.041937252,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015","2015",36.935934175,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015","2015",37.345857298,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015","2015",39.50842126,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015","2015",40.530109656,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015","2015",41.484063691,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015","2015",42.102607524,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015","2015",42.86030404,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015","2015",45.13237585,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015","2015",45.244961842,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015","2015",45.334891182,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015","2015",47.089232544,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015","2015",47.632400901,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015","2015",48.97864595,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015","2015",49.472555112,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",50.177874253,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",51.471201454,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",53.18219195,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",55.642495088,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015","2015",55.949113575,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015","2015",58.172053432,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",60.365318741,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",58.847762594,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015","2015",60.784018903,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015","2015",62.068138323,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015","2015",63.999978584,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015","2015",63.991542601,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015","2015",66.319820007,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015","2015",68.525115255,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015","2015",67.99690576,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015","2015",70.912837209,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015","2015",72.037653132,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015","2015",73.474369156,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015","2015",72.937810019,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015","2015",74.938733491,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015","2015",76.695301953,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015","2015",79.043731788,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015","2015",80.558581349,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015","2015",84.680130852,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015","2015",84.974088792,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015","2015",87.369419831,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015","2015",89.664411509,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015","2015",90.798807198,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015","2015",93.726716232,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015","2015",93.875821603,,
"BRA","Brazil","P3S13","General government final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015","2015",97.604483863,,
