"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",3.02447339673018,
"NZL","CPIFORECAST","TOT","AGRWTH","Q","2025-Q1",2.82954309208695,
"NZL","CPIFORECAST","TOT","AGRWTH","Q","2025-Q2",2.62540815132335,
"NZL","CPIFORECAST","TOT","AGRWTH","Q","2025-Q3",2.42158533996154,
"NZL","CPIFORECAST","TOT","AGRWTH","Q","2025-Q4",2.21816608983956,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1961-Q1",0.181270300352395,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1961-Q2",1.48170585555776,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1961-Q3",2.60639068371325,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1961-Q4",4.34970804403812,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1962-Q1",5.06362047718204,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1962-Q2",5.3873486317031,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1962-Q3",6.1885422228414,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1962-Q4",4.4719920923705,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1963-Q1",4.56962058387037,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1963-Q2",2.97333237255518,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1963-Q3",1.05333457816004,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1963-Q4",1.36774129770799,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1964-Q1",3.61676589334481,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1964-Q2",4.98829985874067,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1964-Q3",7.2989623154056,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1964-Q4",7.55927889403864,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1965-Q1",5.27763275814573,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1965-Q2",5.271323032726,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1965-Q3",3.39758754002348,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1965-Q4",2.87197341590477,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1966-Q1",2.64833165959572,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1966-Q2",2.13089110594886,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1966-Q3",3.77249059714874,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1966-Q4",4.43320403964477,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1967-Q1",4.17332348249408,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1967-Q2",5.09846897656477,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1967-Q3",4.79208066481616,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1967-Q4",4.25696241829276,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1968-Q1",4.42498633471885,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1968-Q2",3.4915539307128,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1968-Q3",2.66068396057934,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1968-Q4",3.24683791032359,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1969-Q1",2.49136585952312,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1969-Q2",2.95970946280015,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1969-Q3",3.24808560555041,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1969-Q4",3.14427911922411,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1970-Q1",9.31311208038844,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1970-Q2",9.87230473265135,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1970-Q3",11.1250233011564,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1970-Q4",12.1858252067582,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1971-Q1",7.00079525320652,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1971-Q2",6.57163580899954,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1971-Q3",5.7612028486474,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1971-Q4",5.61043560735492,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1972-Q1",6.22547877963958,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1972-Q2",7.03582675275208,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1972-Q3",8.01415009123349,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1972-Q4",7.72030978127797,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1973-Q1",7.23138881713299,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1973-Q2",7.896695090556,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1973-Q3",6.88269354925898,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1973-Q4",7.6661205863817,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1974-Q1",9.2722727052648,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1974-Q2",8.67073044735424,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1974-Q3",9.56097215496667,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1974-Q4",10.110621860449,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1975-Q1",11.0551840574794,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1975-Q2",11.5058022258362,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1975-Q3",12.4126649316261,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1975-Q4",11.7517922932132,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1976-Q1",9.70236575440112,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1976-Q2",10.1928549072847,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1976-Q3",8.97064401527774,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1976-Q4",7.86911615935101,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1977-Q1",8.9479411845157,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1977-Q2",8.78338066585692,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1977-Q3",9.14200551285638,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1977-Q4",9.52340456231984,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1978-Q1",9.04588623219174,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1978-Q2",7.85278459834794,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1978-Q3",7.69336299692109,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1978-Q4",8.09092586606031,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1979-Q1",5.11168984191791,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1979-Q2",4.73631713927382,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1979-Q3",3.91254815202997,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1979-Q4",4.30834843398082,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1980-Q1",7.67260340342332,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1980-Q2",10.2392947425617,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1980-Q3",12.3532249410054,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1980-Q4",13.1093130566283,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1981-Q1",14.697357448253,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1981-Q2",14.0098396071541,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1981-Q3",13.6483575730466,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1981-Q4",12.3370585715769,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1982-Q1",11.8924571330916,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1982-Q2",11.0526972096243,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1982-Q3",10.9069820166733,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1982-Q4",11.5310604217925,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1983-Q1",9.81603767861665,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1983-Q2",9.13330720499063,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1983-Q3",7.83772839098399,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1983-Q4",7.18858622989328,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1984-Q1",6.37450795908685,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1984-Q2",6.48823759941705,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1984-Q3",6.15960721604226,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1984-Q4",5.86626139265227,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1985-Q1",5.70140365762818,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1985-Q2",5.71375187476772,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1985-Q3",5.78764860425481,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1985-Q4",5.65715524300383,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1986-Q1",5.85967617579022,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1986-Q2",5.98938589840804,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1986-Q3",8.00898203592805,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1986-Q4",8.70206489675515,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1987-Q1",10.0509832483614,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1987-Q2",9.65665236051495,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1987-Q3",7.90020790020795,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1987-Q4",7.53052917232031,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1988-Q1",7.01522170747842,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1988-Q2",7.11024135681683,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1988-Q3",6.61528580603723,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1988-Q4",5.9936908517349,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1989-Q1",4.82374768089047,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1989-Q2",4.68940316686961,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1989-Q3",4.57831325301201,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1989-Q4",4.1666666666667,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1990-Q1",4.36578171091444,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1990-Q2",3.83944153577671,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1990-Q3",3.80184331797243,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1990-Q4",4.39999999999995,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1991-Q1",3.90050876201249,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1991-Q2",3.69747899159652,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1991-Q3",3.49611542730295,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1991-Q4",2.68199233716488,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1992-Q1",2.39390642002177,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1992-Q2",2.48514316585628,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1992-Q3",2.2520107238606,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1992-Q4",2.23880597014926,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1993-Q1",2.6567481402764,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1993-Q2",2.42488139167103,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1993-Q3",2.14997378080758,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1993-Q4",1.87695516162662,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1994-Q1",1.19047619047608,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1994-Q2",1.02933607822965,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1994-Q3",1.59137577002052,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1994-Q4",1.79119754350061,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1995-Q1",2.60869565217401,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1995-Q2",2.69994905756485,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1995-Q3",2.32440626579077,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1995-Q4",2.21216691804928,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1996-Q1",0.847457627118618,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1996-Q2",0.942460317460419,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1996-Q3",1.43209876543209,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1996-Q4",1.72159370388581,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1997-Q1",3.06475531389022,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1997-Q2",2.70270270270258,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1997-Q3",2.33690360272635,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1997-Q4",2.22437137330751,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1998-Q1",2.06235011990409,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1998-Q2",2.20095693779917,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1998-Q3",2.42626070409141,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1998-Q4",2.36518448438987,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1999-Q1",2.2086466165413,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1999-Q2",2.48127340823961,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1999-Q3",2.09010682768229,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","1999-Q4",2.68022181146026,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2000-Q1",2.80459770114956,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2000-Q2",2.87802649611705,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2000-Q3",3.45768880800724,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2000-Q4",3.06030603060297,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2001-Q1",3.4883720930232,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2001-Q2",3.99644760213141,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2001-Q3",2.63852242744062,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2001-Q4",2.00873362445412,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2002-Q1",1.08038029386347,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2002-Q2",0.469684030742988,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2002-Q3",1.45672664952881,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2002-Q4",2.18321917808227,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2003-Q1",4.61735784523296,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2003-Q2",2.25244368890768,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2003-Q3",1.81587837837824,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2003-Q4",1.13112693757856,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2004-Q1",-1.34859011033916,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2004-Q2",0.914380714879549,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2004-Q3",1.16134384073014,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2004-Q4",1.1599005799503,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2005-Q1",1.11847555923781,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2005-Q2",1.52388797364078,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2005-Q3",1.68101681016799,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2005-Q4",1.76085176085177,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2006-Q1",2.33510856206473,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2006-Q2",2.43407707910749,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2006-Q3",2.21774193548389,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2006-Q4",2.4547283702213,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2007-Q1",1.00080064051232,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2007-Q2",0.316831683168367,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2007-Q3",0.157790927021662,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2007-Q4",1.41398271798894,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2008-Q1",3.48791121680539,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2008-Q2",3.1583103039873,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2008-Q3",4.76565576998828,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2008-Q4",3.67931835786219,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2009-Q1",2.37456913060139,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2009-Q2",3.09988518943749,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2009-Q3",1.76691729323306,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2009-Q4",1.45685468808371,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2010-Q1",2.9180695847362,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2010-Q2",2.56124721603567,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2010-Q3",1.92094569634274,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2010-Q4",2.28276877761411,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2011-Q1",1.38131588513273,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2011-Q2",1.41150922909872,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2011-Q3",1.48604566872057,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2011-Q4",0.863930885529077,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2012-Q1",0.860523485120034,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2012-Q2",0.392576730906524,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2012-Q3",0.321428571428615,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2012-Q4",1.14204139900081,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2013-Q1",1.27977248489164,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2013-Q2",1.95520796302883,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2013-Q3",2.91918832324663,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2013-Q4",2.29357798165132,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2014-Q1",2.21130221130217,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2014-Q2",1.95258019525804,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2014-Q3",2.07540643376005,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2014-Q4",2.0351845463953,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2015-Q1",2.02609890109889,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2015-Q2",2.29138166894658,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2015-Q3",1.86377499152821,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2015-Q4",2.50169033130494,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2016-Q1",3.19757657354431,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2016-Q2",3.51053159478443,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2016-Q3",3.9587491683301,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2016-Q4",3.56200527704492,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2017-Q1",2.576647097195,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2017-Q2",2.13178294573638,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2017-Q3",1.47199999999998,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2017-Q4",1.3375796178344,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2018-Q1",2.09856915739263,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2018-Q2",2.37191650853889,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2018-Q3",3.15357931251973,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2018-Q4",3.26838466373348,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2019-Q1",3.08315166614764,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2019-Q2",2.4714241581712,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2019-Q3",1.62029960256795,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2019-Q4",1.61290322580639,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2020-Q1",1.20845921450153,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2020-Q2",1.11546578233338,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2020-Q3",1.50421179302072,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2020-Q4",1.25786163522055,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2021-Q1",2.98507462686599,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2021-Q2",2.77280858676163,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2021-Q3",3.55660936573817,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2021-Q4",4.67317361727268,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2022-Q1",3.855072463768,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2022-Q2",5.83115752828572,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2022-Q3",6.69719519175707,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2022-Q4",6.64029386832476,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2023-Q1",6.67038794306422,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2023-Q2",6.46929824561402,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2023-Q3",4.50643776824002,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2023-Q4",4.38989145886041,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2024-Q1",4.20198175580207,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2024-Q2",3.5666591105467,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2024-Q3",4.17461053699054,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",3.84928769191623,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2025-Q1",3.49193538914782,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2025-Q2",3.19955525177496,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2025-Q3",3.01489488827236,
"NOR","CPIFORECAST","TOT","AGRWTH","Q","2025-Q4",2.92499089437483,
